filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165895_cube.fits,45.0,0.0,326200642.43543816,-0.5011138625560516,244832153.16726303,81368489.26817513,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165896_cube.fits,45.0,11.25,325122386.70063305,-0.5009909937905215,244002887.1586647,81119499.54196835,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165897_cube.fits,45.0,22.5,324055296.98807716,-0.5009149961707842,243189727.4189911,80865569.56908607,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165898_cube.fits,45.0,33.75,323220600.986413,-0.5008880119890801,242558962.62420657,80661638.36220646,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165899_cube.fits,45.0,45.0,322430995.3733187,-0.5009362699227636,241974187.7515564,80456807.62176228,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165900_cube.fits,45.0,56.25,321745606.1440468,-0.5008875426079747,241451986.07522583,80293620.06882095,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165901_cube.fits,45.0,67.5,321293552.0208559,-0.5008554298765303,241107586.06740952,80185965.95344639,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165902_cube.fits,45.0,78.75,320951844.7063656,-0.5010210600299169,240877739.07985303,80074105.62651253,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165903_cube.fits,45.0,90.0,320500332.14609337,-0.5011108163591983,240553257.61560825,79947074.53048515,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165904_cube.fits,57.5,0.0,320702034.97233486,-0.6045103665129073,257284869.83744812,63417165.13488674,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165905_cube.fits,57.5,11.25,320583463.8063154,-0.6043570236409086,257165165.91039655,63418297.895918846,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165906_cube.fits,57.5,22.5,320279724.6863079,-0.6044179514539622,256931269.88672256,63348454.79958534,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165907_cube.fits,57.5,33.75,320107624.7015791,-0.6045168791601923,256809043.49077988,63298581.21079922,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165908_cube.fits,57.5,45.0,319928391.711833,-0.6043103126366383,256632209.06427383,63296182.647559166,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165909_cube.fits,57.5,56.25,319738121.07733345,-0.6045575404997301,256519106.5799255,63219014.49740791,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165910_cube.fits,57.5,67.5,319678160.50976753,-0.6043619154420705,256439732.96022415,63238427.54954338,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165911_cube.fits,57.5,78.75,319471820.02289295,-0.6043377574007893,256270351.6441383,63201468.378754616,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165912_cube.fits,57.5,90.0,319516822.33106995,-0.6046064788426861,256349381.60583115,63167440.7252388,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165913_cube.fits,70.0,0.0,321732742.01305676,-0.8088430157023141,290982011.6565361,30750730.356520653,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165914_cube.fits,70.0,11.25,321764820.49731636,-0.8091034887582209,291052929.66067886,30711890.836637497,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165915_cube.fits,70.0,22.5,321625467.44868946,-0.8091185547949337,290929300.42800903,30696167.020680428,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165916_cube.fits,70.0,33.75,321627326.3984823,-0.8089488507781762,290903691.233696,30723635.16478634,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165917_cube.fits,70.0,45.0,321545342.0330682,-0.8089313357933285,290826722.54100037,30718619.492067818,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165918_cube.fits,70.0,56.25,321537620.0062442,-0.8089497989685968,290822706.53556824,30714913.470675945,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165919_cube.fits,70.0,67.5,321512831.68473005,-0.8090542785927234,290817081.8908615,30695749.79386854,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165920_cube.fits,70.0,78.75,321364022.7844424,-0.8091464466346252,290697289.94834137,30666732.836101055,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165921_cube.fits,70.0,90.0,321369522.44336796,-0.8088970789853872,290662195.21136856,30707327.231999397,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165922_cube.fits,82.5,0.0,323939527.1069885,-0.966940037377878,318584812.77799606,5354714.328992426,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165923_cube.fits,82.5,11.25,323904985.8177846,-0.9668655484127392,318538778.7820587,5366207.035725892,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165924_cube.fits,82.5,22.5,323990962.1293083,-0.9668692011467912,318623922.43102646,5367039.698281825,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165925_cube.fits,82.5,33.75,323853754.8907641,-0.966849469205797,318485792.95360184,5367961.93716228,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165926_cube.fits,82.5,45.0,323775571.6803458,-0.9669927373450874,318432099.01249695,5343472.667848825,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165927_cube.fits,82.5,56.25,323803818.101178,-0.9669218283085936,318448398.95643616,5355419.144741833,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165928_cube.fits,82.5,67.5,323824097.19411373,-0.9669439707573996,318471927.7809601,5352169.413153648,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165929_cube.fits,82.5,78.75,323917294.929794,-0.9668302493492203,318545166.9776459,5372127.9521481395,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165930_cube.fits,82.5,90.0,323836019.0705592,-0.96689333606444,318475453.9437599,5360565.126799285,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165931_cube.fits,95.0,0.0,325965558.4279167,-0.965125607408142,320281632.999897,5683925.428019702,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165932_cube.fits,95.0,11.25,325991131.6506683,-0.9650435768573428,320293389.6813011,5697741.969367206,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165933_cube.fits,95.0,22.5,325913696.28182876,-0.9650649011746564,320220782.6877594,5692913.594069362,1867.1678
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165934_cube.fits,95.0,33.75,325749799.76600766,-0.965050585350496,320057417.3540001,5692382.41200757,1867.1678
