filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165895_cube.fits,45.0,0.0,26602938.196066026,-0.3511841291972383,17972733.94026971,8630204.255796313,1744.3261
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165896_cube.fits,45.0,11.25,26508332.820223927,-0.3514348832453271,17912142.8349638,8596189.985260129,1744.3261
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165897_cube.fits,45.0,22.5,26403511.809392218,-0.351411818562117,17841008.955378532,8562502.854013681,1744.3261
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165898_cube.fits,45.0,33.75,26348014.470732093,-0.3513906502122141,17803230.203701735,8544784.267030358,1744.3261
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165899_cube.fits,45.0,45.0,26262714.44944322,-0.3516537348906106,17749048.036977768,8513666.412465453,1744.3261
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165900_cube.fits,45.0,56.25,26209642.45111072,-0.3516324417182853,17712901.511379004,8496740.939731717,1744.3261
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165901_cube.fits,45.0,67.5,26165102.67600453,-0.351307944958615,17678555.56337142,8486547.11263311,1744.3261
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165902_cube.fits,45.0,78.75,26136895.738314867,-0.3517486834460422,17665257.201816797,8471638.53649807,1744.3261
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165903_cube.fits,45.0,90.0,26092356.107596636,-0.3517652535595688,17635370.184875965,8456985.92272067,1744.3261
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165904_cube.fits,57.5,0.0,26202854.221527576,-0.4882704983570969,19498467.455325603,6704386.766201973,1744.3261
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165905_cube.fits,57.5,11.25,26205893.824673653,-0.4884581926275162,19503188.679231167,6702705.145442486,1744.3261
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165906_cube.fits,57.5,22.5,26185343.34697914,-0.4884075238936542,19487231.0266912,6698112.320287943,1744.3261
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165907_cube.fits,57.5,33.75,26171883.70862472,-0.4880881463571895,19473034.957321644,6698848.751303077,1744.3261
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165908_cube.fits,57.5,45.0,26149622.15035844,-0.4883511058948662,19459909.523109436,6689712.627249002,1744.3261
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165909_cube.fits,57.5,56.25,26125910.744297504,-0.4882556587866967,19441017.25307846,6684893.491219044,1744.3261
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165910_cube.fits,57.5,67.5,26119701.61795795,-0.4880577781148603,19433812.577320818,6685889.0406371355,1744.3261
