filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165895_cube.fits,45.0,0.0,29144200.277193144,0.8652291653143396,1963894.0988016871,27180306.178391457,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165896_cube.fits,45.0,11.25,29031485.996953048,0.8653036186965681,1955218.0538254157,27076267.943127632,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165897_cube.fits,45.0,22.5,28908984.583265744,0.8656363296730267,1942158.6370167376,26966825.94624901,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165898_cube.fits,45.0,33.75,28807340.883042917,0.8651602412389392,1942187.4476085752,26865153.43543434,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165899_cube.fits,45.0,45.0,28690784.21535738,0.8648805789994777,1938341.0756150072,26752443.139742374,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165900_cube.fits,45.0,56.25,28641077.891544174,0.8658888152537183,1920544.4442227632,26720533.447321415,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165901_cube.fits,45.0,67.5,28533355.10144627,0.8656810470404515,1916285.190824628,26617069.910621643,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165902_cube.fits,45.0,78.75,28498159.938569725,0.865498089548456,1916528.4780456424,26581631.46052408,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165903_cube.fits,45.0,90.0,28482107.434573904,0.864986270299556,1922737.7772352844,26559369.65733862,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165904_cube.fits,57.5,0.0,29202602.0489161,0.4261383228436719,8379127.094559908,20823474.954356194,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165905_cube.fits,57.5,11.25,29203961.227951407,0.4250288846717368,8395717.079619288,20808244.14833212,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165906_cube.fits,57.5,22.5,29156332.18679881,0.4252781611931787,8378390.423629761,20777941.76316905,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165907_cube.fits,57.5,33.75,29130537.65696299,0.4247387463416328,8378834.806143403,20751702.850819588,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165908_cube.fits,57.5,45.0,29136881.10321879,0.4246905379534834,8381361.69660306,20755519.406615738,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165909_cube.fits,57.5,56.25,29088042.258274913,0.4247870511281193,8365909.282146096,20722132.976128817,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165910_cube.fits,57.5,67.5,29101781.3588382,0.42557359955641,8358415.756226897,20743365.602611303,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165911_cube.fits,57.5,78.75,29074124.432186127,0.4253435851935868,8353816.054917812,20720308.37726831,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165912_cube.fits,57.5,90.0,29063610.475899577,0.4252919931711418,8351544.823927283,20712065.651972298,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165913_cube.fits,70.0,0.0,30526974.28849423,-0.3597145162653418,20753985.03886223,9772989.249632,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165914_cube.fits,70.0,11.25,30520124.38055575,-0.3598353547337856,20751172.081776146,9768952.298779609,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165915_cube.fits,70.0,22.5,30524661.56946969,-0.3600843915314237,20758057.87870741,9766603.69076228,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165916_cube.fits,70.0,33.75,30523034.273882862,-0.3601228607234467,20757538.347276688,9765495.926606178,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165917_cube.fits,70.0,45.0,30501483.037732363,-0.3608298465596946,20753664.24104023,9747818.796692131,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165918_cube.fits,70.0,56.25,30499868.121157646,-0.3601439001486972,20742104.79016614,9757763.330991508,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165919_cube.fits,70.0,67.5,30498372.803507924,-0.3606378861052135,20748620.75050688,9749752.053001046,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165920_cube.fits,70.0,78.75,30483673.774314284,-0.3596174520601826,20723067.4332335,9760606.341080785,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165921_cube.fits,70.0,90.0,30487153.400861144,-0.3607868834106622,20743259.230210304,9743894.17065084,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165922_cube.fits,82.5,0.0,31673173.98463891,-0.9181350877669048,30376713.180440903,1296460.8041980118,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165923_cube.fits,82.5,11.25,31642889.65845444,-0.918484284995626,30353193.27079773,1289696.387656711,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165924_cube.fits,82.5,22.5,31658097.410777837,-0.9186221816295216,30369963.96025324,1288133.4505245984,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165925_cube.fits,82.5,33.75,31635926.123844035,-0.9184254103764672,30345582.278387547,1290343.8454564884,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165926_cube.fits,82.5,45.0,31663760.07254734,-0.9179082476244338,30364093.29696989,1299666.7755774483,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165927_cube.fits,82.5,56.25,31623519.05626051,-0.9184872526138628,30334659.09611368,1288859.9601468295,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165928_cube.fits,82.5,67.5,31620377.985695884,-0.9186941421276472,30334917.00650835,1285460.9791875333,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165929_cube.fits,82.5,78.75,31633368.31225817,-0.91907916099908,30353468.960131645,1279899.352126524,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165930_cube.fits,82.5,90.0,31654569.13791096,-0.917908118117304,30355277.562552452,1299291.57535851,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165931_cube.fits,95.0,0.0,31768552.55220741,-0.915390581375122,30424593.171209335,1343959.380998075,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165932_cube.fits,95.0,11.25,31818692.169054084,-0.914582674127604,30459758.370135307,1358933.7989187762,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165933_cube.fits,95.0,22.5,31823999.88121693,-0.9148818584758002,30469600.018339157,1354399.8628777713,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165934_cube.fits,95.0,33.75,31758334.04356413,-0.9148636400357336,30406439.56406498,1351894.4794991463,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165935_cube.fits,95.0,45.0,31815775.388734862,-0.9155438842088256,30472256.98362637,1343518.4051084963,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165936_cube.fits,95.0,56.25,31780294.413413014,-0.9146459515521896,30424006.01888895,1356288.3945240676,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165937_cube.fits,95.0,67.5,31787225.548478127,-0.9150151828757068,30436509.77341509,1350715.775063038,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165938_cube.fits,95.0,78.75,31763098.10231892,-0.9152683057264204,30417427.54352522,1345670.5587937012,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165939_cube.fits,95.0,90.0,31793609.06888191,-0.9152610998177222,30446531.33622074,1347077.7326611727,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165940_cube.fits,107.5,0.0,30798049.8575871,-0.3545175315885657,20858249.235420227,9939800.622166872,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165941_cube.fits,107.5,11.25,30788769.52590704,-0.3555169849058726,20867350.01835966,9921419.50754738,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165942_cube.fits,107.5,22.5,30790270.524588823,-0.3554079251387098,20866688.343096256,9923582.181492569,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165943_cube.fits,107.5,33.75,30767241.619226698,-0.3547236212968861,20840554.49185753,9926687.127369164,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165944_cube.fits,107.5,45.0,30793922.889996767,-0.3542360820492835,20851120.742738485,9942802.147258282,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165945_cube.fits,107.5,56.25,30777882.5620234,-0.3547264881862446,20847806.37852931,9930076.183494093,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165946_cube.fits,107.5,67.5,30780732.515461087,-0.3544408312720374,20845340.467701674,9935392.047759414,1374.6208
