filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165895_cube.fits,45.0,0.0,86734014.53482962,-0.570036215199197,68087771.95464802,18646242.5801816,2139.4131
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165896_cube.fits,45.0,11.25,86464407.25442839,-0.5700074007418158,67874879.64510345,18589527.609324932,2139.4131
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165897_cube.fits,45.0,22.5,86228169.12177753,-0.570172370348826,67696544.35039043,18531624.7713871,2139.4131
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165898_cube.fits,45.0,33.75,85997771.04161286,-0.5699585347741997,67506467.30916882,18491303.732444048,2139.4131
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165899_cube.fits,45.0,45.0,85811607.43257713,-0.5702537958113219,67373001.14783764,18438606.284739494,2139.4131
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165900_cube.fits,45.0,56.25,85678394.19584131,-0.5701974082149024,67265996.25316238,18412397.94267893,2139.4131
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165901_cube.fits,45.0,67.5,85555872.76164103,-0.5700813602937649,67164840.5433588,18391032.218282223,2139.4131
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165902_cube.fits,45.0,78.75,85443513.34071374,-0.5699681831501664,67071798.700743675,18371714.639970064,2139.4131
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165903_cube.fits,45.0,90.0,85380181.96035933,-0.5702135787982643,67032560.53721142,18347621.423147917,2139.4131
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165904_cube.fits,57.5,0.0,85003955.6630764,-0.6575258256794397,70448125.8982296,14555829.764846802,2139.4131
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165905_cube.fits,57.5,11.25,84998003.68441391,-0.657147946638344,70427133.63699245,14570870.047421455,2139.4131
