filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165895_cube.fits,45.0,0.0,23591749.45050204,-0.0865341433438048,12816620.639591455,10775128.810910584,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165896_cube.fits,45.0,11.25,23499961.339896083,-0.0865268531248068,12766669.521595957,10733291.818300128,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165897_cube.fits,45.0,22.5,23395636.76845038,-0.0864502243645364,12709097.408117056,10686539.360333323,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165898_cube.fits,45.0,33.75,23331651.486133818,-0.0865257120498227,12675219.622134924,10656431.86399889,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165899_cube.fits,45.0,45.0,23257818.841991663,-0.0867835607428084,12638107.58810544,10619711.253886225,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165900_cube.fits,45.0,56.25,23224069.82005012,-0.0871644356512469,12624191.379719973,10599878.440330148,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165901_cube.fits,45.0,67.5,23176708.910125498,-0.086747006605089,12593609.515518188,10583099.394607306,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165902_cube.fits,45.0,78.75,23143336.52739811,-0.0865116566406088,12572752.455287218,10570584.072110891,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165903_cube.fits,45.0,90.0,23117769.20986545,-0.0864275331277619,12557890.487045528,10559878.722819924,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165904_cube.fits,57.5,0.0,23281624.836952448,-0.2840104561893678,14946924.863862514,8334699.973089933,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165905_cube.fits,57.5,11.25,23277653.92983615,-0.2835766756620148,14939326.824234962,8338327.105601192,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165906_cube.fits,57.5,22.5,23261439.268953323,-0.2840732129155957,14934695.52956295,8326743.739390373,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165907_cube.fits,57.5,33.75,23236068.132282738,-0.2836719665550696,14913744.63718748,8322323.495095253,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165908_cube.fits,57.5,45.0,23208681.898047328,-0.2836093299243238,14895440.309789658,8313241.58825767,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165909_cube.fits,57.5,56.25,23225453.395254016,-0.2838775683920004,14909319.314950228,8316134.080303788,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165910_cube.fits,57.5,67.5,23200244.031965494,-0.2839413320190697,14893876.112784624,8306367.91918087,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165911_cube.fits,57.5,78.75,23191330.574597,-0.2841654389429265,14890752.603498936,8300577.971098065,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165912_cube.fits,57.5,90.0,23187499.36369002,-0.2837646795986069,14883646.34566021,8303853.018029809,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165913_cube.fits,70.0,0.0,23569184.652500927,-0.6621740115516846,19588043.101424932,3981141.551075995,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165914_cube.fits,70.0,11.25,23552783.964294612,-0.6622825275689388,19575690.62972641,3977093.3345682025,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165915_cube.fits,70.0,22.5,23551045.81075406,-0.6625536400810761,19577438.47019267,3973607.34056139,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165916_cube.fits,70.0,33.75,23553568.75096506,-0.6620509429151344,19573615.57577896,3979953.1751860976,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165917_cube.fits,70.0,45.0,23536857.95004165,-0.6622378983787481,19561928.646658182,3974929.3033834696,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165918_cube.fits,70.0,56.25,23538618.88442588,-0.6626354683375274,19568071.316462994,3970547.567962885,1629.5663
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165919_cube.fits,70.0,67.5,23532673.827154517,-0.6621216661455713,19557083.515225172,3975590.311929345,1629.5663
