filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165895_cube.fits,45.0,0.0,24394573.90748322,-0.2451583784184751,15187554.044425726,9207019.863057494,1685.9701
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165896_cube.fits,45.0,11.25,24306431.49731648,-0.2448778224182154,15129268.756568432,9177162.740748048,1685.9701
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165897_cube.fits,45.0,22.5,24234157.54457653,-0.244924743940881,15084851.18790245,9149306.356674075,1685.9701
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165898_cube.fits,45.0,33.75,24160516.793791298,-0.2449631866162301,15039476.988946676,9121039.804844618,1685.9701
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165899_cube.fits,45.0,45.0,24096503.29391873,-0.2444712640845986,14993702.957100868,9102800.33681786,1685.9701
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165900_cube.fits,45.0,56.25,24036292.1261518,-0.2444902481332702,14956465.576139212,9079826.550012589,1685.9701
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165901_cube.fits,45.0,67.5,23996704.36721909,-0.2450327308725785,14938341.185130358,9058363.182088733,1685.9701
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165902_cube.fits,45.0,78.75,23962688.54290867,-0.2447463313498533,14913734.326532364,9048954.216376305,1685.9701
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165903_cube.fits,45.0,90.0,23945332.14834857,-0.244817622685303,14903785.719658611,9041546.428689957,1685.9701
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165904_cube.fits,57.5,0.0,24054433.51170373,-0.4049677053340484,16897851.127024412,7156582.3846793175,1685.9701
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165905_cube.fits,57.5,11.25,24045377.033266544,-0.4049601397624482,16891398.138649464,7153978.894617081,1685.9701
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165906_cube.fits,57.5,22.5,24021515.69759059,-0.4048549403072032,16873372.500713587,7148143.196877003,1685.9701
