filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162881_cube.fits, 45.0, 0.0, 296916762.46665, -0.4510193430643112, 215415982.8095703, 81500779.6570797, 1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162882_cube.fits, 45.0, 11.25, 296832476.59643364, -0.45102112512504866, 215355097.0823059, 81477379.51412773, 1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162883_cube.fits, 45.0, 22.5, 296833888.7567377, -0.45105644444747395, 215361363.60543442, 81472525.15130329, 1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162884_cube.fits, 45.0, 33.75, 296601674.71544933, -0.45132537193552896, 215232767.93655014, 81368906.7788992, 1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162885_cube.fits, 45.0, 45.0, 296451943.50336933, -0.45111672820960397, 215093187.16399384, 81358756.3393755, 1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162886_cube.fits, 45.0, 56.25, 296227947.18294525, -0.45107361745075547, 214924279.45438385, 81303667.7285614, 1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162887_cube.fits, 45.0, 67.5, 296083593.8967638, -0.45089167153237564, 214792610.23109436, 81290983.66566944, 1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162888_cube.fits, 45.0, 78.75, 295872847.91699314, -0.450986005367274, 214653680.84785843, 81219167.06913471, 1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162889_cube.fits, 45.0, 90.0, 295800812.22066975, -0.45095221444375044, 214596421.76292038, 81204390.45774937, 1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162890_cube.fits, 57.5, 0.0, 296516139.96390057, -0.5668375759583736, 232296314.9867859, 64219824.97711468, 1804.7021
