filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162881_cube.fits, 45.0, 0.0, 91469773.12196398, 0.5360367547739109, 21219306.388880253, 70250466.73308372, 1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162882_cube.fits, 45.0, 11.25, 91417446.95717025, 0.5359935361829753, 21209143.146888494, 70208303.81028175, 1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162883_cube.fits, 45.0, 22.5, 91393830.43267632, 0.5358690566704691, 21209352.36660862, 70184478.0660677, 1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162884_cube.fits, 45.0, 33.75, 91318235.3795743, 0.5356872539742265, 21200110.315659046, 70118125.06391525, 1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162885_cube.fits, 45.0, 45.0, 91280733.03293347, 0.5357728340550167, 21187498.000629663, 70093235.03230381, 1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162886_cube.fits, 45.0, 56.25, 91232729.91675186, 0.5362046534053091, 21156657.79625988, 70076072.12049198, 1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162887_cube.fits, 45.0, 67.5, 91167105.81413078, 0.5363501568176571, 21134807.1570549, 70032298.65707588, 1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162888_cube.fits, 45.0, 78.75, 91069619.30447793, 0.5360850078998554, 21124280.86010003, 69945338.4443779, 1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162889_cube.fits, 45.0, 90.0, 91072177.45742226, 0.5361421550571975, 21122271.98482418, 69949905.47259808, 1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162890_cube.fits, 57.5, 0.0, 93174287.69624329, 0.1803455362527922, 38185360.408346176, 54988927.28789711, 1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162891_cube.fits, 57.5, 11.25, 93137364.52229023, 0.18022851173556081, 38175677.96373272, 54961686.55855751, 1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162892_cube.fits, 57.5, 22.5, 93100205.80094814, 0.1802872053666773, 38157714.93901634, 54942490.8619318, 1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162893_cube.fits, 57.5, 33.75, 93042840.01909637, 0.18021595559273867, 38137517.84699631, 54905322.17210007, 1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162894_cube.fits, 57.5, 45.0, 92955734.13501453, 0.18049287600579175, 38088943.169878006, 54866790.96513653, 1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162895_cube.fits, 57.5, 56.25, 92921670.43585539, 0.1805844906026365, 38070728.95712519, 54850941.4787302, 1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162896_cube.fits, 57.5, 67.5, 92869957.4536767, 0.18061702745369856, 38048030.89932108, 54821926.55435562, 1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162897_cube.fits, 57.5, 78.75, 92859343.04352474, 0.18085228906333103, 38032759.146593094, 54826583.89693165, 1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162898_cube.fits, 57.5, 90.0, 92788129.90409279, 0.18074191287705374, 38008712.90647125, 54779416.997621536, 1471.4264
