filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162881_cube.fits, 45.0, 0.0, 132898305.69406605, -0.5888455974456837, 105577443.95500374, 27320861.73906231, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162882_cube.fits, 45.0, 11.25, 132866674.46555805, -0.5889854218769723, 105561604.38952255, 27305070.0760355, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162883_cube.fits, 45.0, 22.5, 132822878.18764162, -0.5888438245307281, 105517404.88241577, 27305473.30522585, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162884_cube.fits, 45.0, 33.75, 132705497.95956945, -0.5887175901024054, 105415779.45583344, 27289718.50373602, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162885_cube.fits, 45.0, 45.0, 132693670.32561255, -0.5888100145096802, 105412516.13768959, 27281154.187922955, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162886_cube.fits, 45.0, 56.25, 132684289.47677326, -0.58881121595864, 105405143.65110016, 27279145.825673103, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162887_cube.fits, 45.0, 67.5, 132645907.54321623, -0.5886682645746921, 105365171.8698082, 27280735.67340803, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162888_cube.fits, 45.0, 78.75, 132633239.32417059, -0.5888079056222572, 105364369.59326553, 27268869.730905056, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162889_cube.fits, 45.0, 90.0, 132587807.6587205, -0.5889125127978612, 105335213.31668854, 27252594.342031956, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162890_cube.fits, 57.5, 0.0, 132130406.23506021, -0.6734422250803148, 110556300.50538254, 21574105.729677677, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162891_cube.fits, 57.5, 11.25, 132076417.78130889, -0.6732011299669635, 110495205.73683739, 21581212.044471502, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162892_cube.fits, 57.5, 22.5, 132078224.9948709, -0.6734060193313062, 110510248.36450577, 21567976.630365133, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162893_cube.fits, 57.5, 33.75, 132089214.36289215, -0.6733018106205205, 110512560.77843475, 21576653.584457397, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162894_cube.fits, 57.5, 45.0, 131915756.89001274, -0.673540393823348, 110383173.86860847, 21532583.021404266, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162895_cube.fits, 57.5, 56.25, 131921388.73773122, -0.6732425451761089, 110368240.12734413, 21553148.610387087, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162896_cube.fits, 57.5, 67.5, 131861205.40413213, -0.6735659167870016, 110339209.55540276, 21521995.848729372, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162897_cube.fits, 57.5, 78.75, 131861104.60411882, -0.6732224031928418, 110316477.1666832, 21544627.437435627, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162898_cube.fits, 57.5, 90.0, 131841172.59648156, -0.6731200816357966, 110293056.72879219, 21548115.86768937, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162899_cube.fits, 70.0, 0.0, 132461253.83908117, -0.8417618658313243, 121981043.0105114, 10480210.82856977, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162900_cube.fits, 70.0, 11.25, 132382571.3314606, -0.8415068252525496, 121891704.3256836, 10490867.005777001, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162901_cube.fits, 70.0, 22.5, 132464242.97577786, -0.8416727482215391, 121977893.20114326, 10486349.7746346, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162902_cube.fits, 70.0, 33.75, 132357486.7023282, -0.8415733619333152, 121873010.88172531, 10484475.820602894, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162903_cube.fits, 70.0, 45.0, 132376878.13250864, -0.8417478139660678, 121902412.96010017, 10474465.172408462, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162904_cube.fits, 70.0, 56.25, 132298263.21391356, -0.84161103690701, 121820970.84918594, 10477292.364727616, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162905_cube.fits, 70.0, 67.5, 132282805.37828374, -0.8414721439224315, 121797550.61201096, 10485254.766272783, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162906_cube.fits, 70.0, 78.75, 132206525.1003114, -0.8415855323356951, 121734811.9525547, 10471713.147756696, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162907_cube.fits, 70.0, 90.0, 132114716.35210168, -0.8418850843998781, 121670062.73932838, 10444653.6127733, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162908_cube.fits, 82.5, 0.0, 132410383.78166774, -0.969287407559492, 130377050.70567894, 2033333.0759887993, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162909_cube.fits, 82.5, 11.25, 132550195.99422258, -0.9692939174205711, 130515147.36216354, 2035048.6320590377, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162910_cube.fits, 82.5, 22.5, 132373555.92187199, -0.9692369473961854, 130337448.58978271, 2036107.3320892751, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162911_cube.fits, 82.5, 33.75, 132555680.27454352, -0.969304790454219, 130521268.0832882, 2034412.191255331, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162912_cube.fits, 82.5, 45.0, 132447133.74808452, -0.9692731834405949, 130412294.35683632, 2034839.3912481964, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162913_cube.fits, 82.5, 56.25, 132202727.60017753, -0.9692368003257097, 130169238.1468525, 2033489.4533250332, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162914_cube.fits, 82.5, 67.5, 132391236.13513732, -0.969268210136648, 130356926.31081009, 2034309.8243272305, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162915_cube.fits, 82.5, 78.75, 132296177.89166278, -0.9692528654879571, 130262313.70313072, 2033864.1885320544, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162916_cube.fits, 82.5, 90.0, 132384198.3129116, -0.9694222035730187, 130360189.77983093, 2024008.5330806673, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162917_cube.fits, 95.0, 0.0, 133640245.71204332, -0.9634699126846152, 131199300.78968811, 2440944.922355205, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162918_cube.fits, 95.0, 11.25, 133479930.26114449, -0.963493641471766, 131043497.16592598, 2436433.0952185094, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162919_cube.fits, 95.0, 22.5, 133541192.56075272, -0.9634825556243067, 131102901.0251522, 2438291.535600513, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162920_cube.fits, 95.0, 33.75, 133585623.82788315, -0.9635832622077196, 131153247.51000404, 2432376.3178791106, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162921_cube.fits, 95.0, 45.0, 133533412.3784078, -0.9634351734118275, 131092099.3447361, 2441313.033671707, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162922_cube.fits, 95.0, 56.25, 133781959.52861583, -0.9635869101220136, 131346252.27043152, 2435707.258184314, 2290.0781
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162923_cube.fits, 95.0, 67.5, 133526976.33206809, -0.963545541597976, 131093149.52994537, 2433826.802122712, 2290.0781
