filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162881_cube.fits, 45.0, 0.0, 96152371.53539896, -0.5090930410331762, 72551437.38145351, 23600934.153945446, 2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162882_cube.fits, 45.0, 11.25, 96150302.04403639, -0.5088330274693543, 72537375.66259813, 23612926.381438255, 2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162883_cube.fits, 45.0, 22.5, 96163148.5786283, -0.5091909624402063, 72564277.3773303, 23598871.201298, 2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162884_cube.fits, 45.0, 33.75, 96137004.64942646, -0.5095599910425241, 72562287.93872166, 23574716.710704803, 2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162885_cube.fits, 45.0, 45.0, 96104020.77737379, -0.5091928761666071, 72519751.76409006, 23584269.01328373, 2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162886_cube.fits, 45.0, 56.25, 96003693.73494673, -0.5087164292290994, 72421175.00229645, 23582518.73265028, 2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162887_cube.fits, 45.0, 67.5, 95952415.20692205, -0.5086530543013482, 72379452.13475704, 23572963.072165012, 2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162888_cube.fits, 45.0, 78.75, 95937780.5787189, -0.5089295563696047, 72381676.3438654, 23556104.234853506, 2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162889_cube.fits, 45.0, 90.0, 95921723.88343787, -0.5090636600919596, 72375993.86293554, 23545730.02050233, 2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162890_cube.fits, 57.5, 0.0, 94532341.0190785, -0.6043981815842814, 75833758.01595736, 18698583.003121138, 2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162891_cube.fits, 57.5, 11.25, 94516479.61262798, -0.6043730809043711, 75819847.79617357, 18696631.81645441, 2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162892_cube.fits, 57.5, 22.5, 94492835.83874536, -0.6042066834096496, 75793019.39342308, 18699816.445322275, 2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162893_cube.fits, 57.5, 33.75, 94451965.10706234, -0.604445952576535, 75771536.56446314, 18680428.5425992, 2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162894_cube.fits, 57.5, 45.0, 94465516.85456896, -0.604551791360129, 75787407.14537954, 18678109.709189415, 2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162895_cube.fits, 57.5, 56.25, 94414136.85968852, -0.6044614478527983, 75741921.36183405, 18672215.49785447, 2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162896_cube.fits, 57.5, 67.5, 94413472.94563651, -0.6044862121798291, 75742557.79264355, 18670915.152992964, 2369.3441
