filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162881_cube.fits, 45.0, 0.0, 105437328.48388004, 0.09879348730903977, 47510403.55520439, 57926924.92867565, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162882_cube.fits, 45.0, 11.25, 105383599.58228302, 0.09865650048109495, 47493411.219697, 57890188.36258602, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162883_cube.fits, 45.0, 22.5, 105359344.49667263, 0.09866090736923203, 47482247.9844017, 57877096.51227093, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162884_cube.fits, 45.0, 33.75, 105269312.73020172, 0.09847839498433764, 47451279.88571358, 57818032.844488144, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162885_cube.fits, 45.0, 45.0, 105231473.79557419, 0.0985957993527791, 47428046.25981426, 57803427.535759926, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162886_cube.fits, 45.0, 56.25, 105177642.49833298, 0.09877292406629222, 47394469.60118675, 57783172.897146225, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162887_cube.fits, 45.0, 67.5, 105106336.55939388, 0.09887823631850148, 47356803.68725109, 57749532.87214279, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162888_cube.fits, 45.0, 78.75, 105058912.73634434, 0.09868646220169815, 47345510.157818794, 57713402.57852554, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162889_cube.fits, 45.0, 90.0, 105015117.92647028, 0.09859123549961914, 47330773.851980686, 57684344.07448959, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162890_cube.fits, 57.5, 0.0, 106434873.01345825, -0.14536007143267057, 60953126.87881088, 45481746.13464737, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162891_cube.fits, 57.5, 11.25, 106369088.32095718, -0.1454375942221567, 60919576.31298065, 45449512.00797653, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162892_cube.fits, 57.5, 22.5, 106346795.8890953, -0.14535865530083023, 60902611.56754303, 45444184.32155228, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162893_cube.fits, 57.5, 33.75, 106280005.75512218, -0.14546721032731372, 60870130.85294533, 45409874.90217686, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162894_cube.fits, 57.5, 45.0, 106197573.90441895, -0.1454545490934994, 60822247.06575489, 45375326.838664055, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162895_cube.fits, 57.5, 56.25, 106145244.98423624, -0.1455799522858934, 60798932.34220791, 45346312.64202833, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162896_cube.fits, 57.5, 67.5, 106106143.2691307, -0.14546025505663795, 60770184.966067314, 45335958.30306339, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162897_cube.fits, 57.5, 78.75, 106091925.08777332, -0.14500783233197861, 60738042.586339, 45353882.501434326, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162898_cube.fits, 57.5, 90.0, 106047979.21126556, -0.14497770723684705, 60711286.04720783, 45336693.16405773, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162899_cube.fits, 70.0, 0.0, 109251805.61212969, -0.604660359453021, 87656020.8322258, 21595784.77990389, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162900_cube.fits, 70.0, 11.25, 109202453.02992868, -0.6044541349665787, 87605163.65618134, 21597289.37374735, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162901_cube.fits, 70.0, 22.5, 109171045.11608624, -0.6046107106423892, 87588514.14264774, 21582530.9734385, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162902_cube.fits, 70.0, 33.75, 109108381.03677917, -0.6046667254296306, 87541294.25760841, 21567086.77917075, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162903_cube.fits, 70.0, 45.0, 109019222.96005368, -0.6046216979146827, 87467305.32575035, 21551917.63430333, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162904_cube.fits, 70.0, 56.25, 108995117.82978487, -0.6048280300173355, 87459210.11414051, 21535907.71564436, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162905_cube.fits, 70.0, 67.5, 108984498.08584571, -0.60463315986496, 87440069.76989365, 21544428.315952063, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162906_cube.fits, 70.0, 78.75, 108934046.48583174, -0.6047483948344613, 87405868.12048054, 21528178.3653512, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162907_cube.fits, 70.0, 90.0, 108833333.7745266, -0.6049714453633875, 87337196.50590897, 21496137.26861763, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162908_cube.fits, 82.5, 0.0, 111433468.39164257, -0.9470612551503967, 108483894.41619682, 2949573.9754457474, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162909_cube.fits, 82.5, 11.25, 111416610.75959346, -0.947046875012986, 108466681.90200233, 2949928.8575911224, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162910_cube.fits, 82.5, 22.5, 111357048.77564901, -0.9469897016853163, 108405513.58812904, 2951535.1875199676, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162911_cube.fits, 82.5, 33.75, 111387775.64577809, -0.9470268341895387, 108437494.09150696, 2950281.5542711318, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162912_cube.fits, 82.5, 45.0, 111265698.51131558, -0.9469535577622974, 108314573.78675652, 2951124.7245590687, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162913_cube.fits, 82.5, 56.25, 111188662.7181766, -0.947028963787109, 108243773.37852287, 2944889.3396537304, 1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162914_cube.fits, 82.5, 67.5, 111175501.13487327, -0.9470915730577701, 108234440.69509315, 2941060.439780116, 1575.0495
