filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162881_cube.fits,45.00043,0.0,326930596.5781088,-0.5860471526537228,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162882_cube.fits,45.00043,11.25,326979712.28906727,-0.5863144176357598,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162883_cube.fits,45.00043,22.5,326744520.804924,-0.5861159027509196,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162884_cube.fits,45.00043,33.75,326539572.08052826,-0.5861636463900463,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162885_cube.fits,45.0004,45.0,326529828.6951866,-0.5862191200478423,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162886_cube.fits,45.0004,56.25,326151511.76213646,-0.5859803850830982,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162887_cube.fits,45.0004,67.5,325924328.8305702,-0.5857477415669932,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162888_cube.fits,45.0004,78.75,326130525.38507175,-0.5861578948636161,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162889_cube.fits,45.0004,90.0,326230509.7585602,-0.5864641179084822,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162890_cube.fits,57.50001,0.0,325915561.478775,-0.6721086909187748,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162891_cube.fits,57.50001,11.25,325467963.6671314,-0.6716838002377236,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162892_cube.fits,57.50001,22.5,325558418.0548105,-0.6718880177816285,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162893_cube.fits,57.50001,33.75,325562947.71980953,-0.6718921636427083,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162894_cube.fits,57.50001,45.0,325170731.18558407,-0.671960582002144,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162895_cube.fits,57.50001,56.25,325091544.01104546,-0.6718466868704159,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162896_cube.fits,57.50001,67.5,324897524.87295437,-0.6716696146113189,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162897_cube.fits,57.50001,78.75,324521450.7390909,-0.6713664786917393,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162898_cube.fits,57.50001,90.0,324779184.11778927,-0.6717260084550529,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162899_cube.fits,69.99966,0.0,328034011.1890073,-0.8430677029029081,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162900_cube.fits,69.99966,11.25,328187929.3671169,-0.8432596635499537,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162901_cube.fits,69.99966,22.5,327683649.79638433,-0.8430086991528656,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162902_cube.fits,69.9997,33.75,327856232.27613544,-0.8431137424848909,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162903_cube.fits,69.99966,45.0,327076516.77903795,-0.8429684561157733,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162904_cube.fits,69.9997,56.25,327819388.1350937,-0.8432562492277215,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162905_cube.fits,69.9997,67.5,327410700.6405144,-0.8431441122281388,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162906_cube.fits,69.99966,78.75,327452574.9476509,-0.8430883473705804,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162907_cube.fits,69.9997,90.0,326797928.9930682,-0.8430342380460847,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162908_cube.fits,82.4999,0.0,330912724.9427441,-0.9743417948615062,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162909_cube.fits,82.49993,11.25,330359694.2578893,-0.9742979961721553,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162910_cube.fits,82.49993,22.5,330223530.0972387,-0.9742450561505709,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162911_cube.fits,82.4999,33.75,330411182.7387435,-0.9743529311610623,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162912_cube.fits,82.49993,45.0,330001774.67408746,-0.9742804140410456,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162913_cube.fits,82.49993,56.25,329656748.77945,-0.9743086051082441,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162914_cube.fits,82.4999,67.5,329994013.1433217,-0.9743128982641973,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162915_cube.fits,82.49993,78.75,329993056.1452768,-0.9743882568713217,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162916_cube.fits,82.49993,90.0,329832938.61650395,-0.9743662872310547,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162917_cube.fits,95.00003,0.0,332627740.44540197,-0.9719610636488368,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162918_cube.fits,95.00003,11.25,332569845.66243076,-0.9718476003277897,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162919_cube.fits,95.00003,22.5,332914329.6803654,-0.9718564029337086,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162920_cube.fits,95.00003,33.75,332274096.27847075,-0.9719729429899154,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162921_cube.fits,95.00003,45.0,332251603.36141413,-0.9719300567887919,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162922_cube.fits,95.00003,56.25,332608638.81508833,-0.9719064196749293,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162923_cube.fits,95.00003,67.5,332714948.9807799,-0.9719690373613182,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162924_cube.fits,95.00003,78.75,331973046.0149533,-0.9719285593617486,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162925_cube.fits,95.00003,90.0,332374976.81167835,-0.9719644273496805,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162926_cube.fits,107.49985,0.0,331988647.11002636,-0.8376659350179434,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162927_cube.fits,107.49985,11.25,331951483.951303,-0.8378059150320796,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162928_cube.fits,107.49985,22.5,331787218.1946683,-0.8376841078244983,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162929_cube.fits,107.49985,33.75,332277622.59866476,-0.8379719510149061,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162930_cube.fits,107.49985,45.0,331626115.92088413,-0.8376884112961485,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162931_cube.fits,107.49985,56.25,331746510.3215914,-0.8379021981342483,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162932_cube.fits,107.49985,67.5,331592313.93754864,-0.837760936528162,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162933_cube.fits,107.49985,78.75,331784044.6327548,-0.8378030602240839,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162934_cube.fits,107.49985,90.0,331688616.13156176,-0.8379107804660009,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162935_cube.fits,120.00005,0.0,329254332.6007147,-0.6645056497583727,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162936_cube.fits,120.00005,11.25,329107689.83462715,-0.6643095386507007,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162937_cube.fits,120.00005,22.5,329018265.81986713,-0.6643131991325758,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162938_cube.fits,120.00005,33.75,328766059.6608782,-0.6641053903792928,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162939_cube.fits,120.00005,45.0,328664406.9205971,-0.6640127060526592,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162940_cube.fits,120.00005,56.25,328378822.1890497,-0.6638961509660063,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162941_cube.fits,120.00005,67.5,328894924.290678,-0.6644782469614312,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162942_cube.fits,120.00005,78.75,328577325.4723673,-0.6642144758481878,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162943_cube.fits,120.00005,90.0,328621611.7427988,-0.6644199359276884,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162944_cube.fits,132.49998,0.0,327745563.9176445,-0.5741785702782011,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162945_cube.fits,132.49998,11.25,327721146.4252424,-0.5743736377464659,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162946_cube.fits,132.50001,22.5,327609480.22489834,-0.5743146586051845,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162947_cube.fits,132.50001,33.75,327656573.05280876,-0.5746713643780671,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162948_cube.fits,132.49998,45.0,327284676.87636375,-0.574274985086736,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162949_cube.fits,132.50001,56.25,327348649.2483263,-0.5743466970341776,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162950_cube.fits,132.50001,67.5,327412475.8073902,-0.5746096259391904,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162951_cube.fits,132.50001,78.75,327381444.0734644,-0.5742476473972647,1998.6603
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_2/cubes/CRSA00162952_cube.fits,132.50001,90.0,327225443.84765434,-0.5743453130746897,1998.6603
