filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165895_cube.fits,45.0004,0.0,3252711.3204378206,0.6872621866889193,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165896_cube.fits,45.0004,11.25,3236606.7356755147,0.6869428180050177,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165897_cube.fits,45.0004,22.5,3215976.500337247,0.6894107572859852,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165898_cube.fits,45.0004,33.75,3206637.1667739414,0.6878706714893429,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165899_cube.fits,45.0004,45.0,3188063.117344225,0.6898674866285537,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165900_cube.fits,45.0004,56.25,3176208.5847631004,0.688403911726519,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165901_cube.fits,45.0004,67.5,3167655.208109185,0.690412084936952,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165902_cube.fits,45.0004,78.75,3168248.9448390943,0.6896230361383422,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165903_cube.fits,45.0004,90.0,3166606.6955107134,0.6890702273473741,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165904_cube.fits,57.50005,0.0,3220125.313613683,0.2908678823507382,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165905_cube.fits,57.50005,11.25,3226688.7607970834,0.2896933207119684,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165906_cube.fits,57.50005,22.5,3224639.551767677,0.2898929214973672,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165907_cube.fits,57.50005,33.75,3219976.086470932,0.2899927959713423,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165908_cube.fits,57.50005,45.0,3221077.7534897476,0.2901801736361085,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165909_cube.fits,57.50005,56.25,3209927.123994708,0.2900210772083178,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165910_cube.fits,57.50005,67.5,3211511.9441491067,0.2903372604339507,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165911_cube.fits,57.50005,78.75,3205095.35348396,0.2910332608614734,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165912_cube.fits,57.50005,90.0,3209021.2259809524,0.2909706544492858,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165913_cube.fits,69.9998,0.0,3348628.6049050465,-0.4189870367089509,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165914_cube.fits,69.9998,11.25,3344747.069594741,-0.4198986207257993,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165915_cube.fits,69.9998,22.5,3346759.551375523,-0.4188434765872745,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165916_cube.fits,69.9998,33.75,3340705.505632296,-0.4186875231782228,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165917_cube.fits,69.9998,45.0,3340500.6275057793,-0.4196151290155753,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165918_cube.fits,69.9998,56.25,3340280.6602950245,-0.4187656699537501,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165919_cube.fits,69.9998,67.5,3348558.0922098234,-0.4205649430697515,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165920_cube.fits,69.9998,78.75,3346917.464500562,-0.4179374054331973,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165921_cube.fits,69.9998,90.0,3343936.9403481185,-0.4185429660033052,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165922_cube.fits,82.50004,0.0,3466201.3106402634,-0.9191026108735918,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165923_cube.fits,82.50004,11.25,3454246.98629899,-0.9215460522250124,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165924_cube.fits,82.50004,22.5,3462833.569013793,-0.9207598084632204,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165925_cube.fits,82.50004,33.75,3457024.2699751165,-0.9202550092501788,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165926_cube.fits,82.50004,45.0,3456122.0218676925,-0.9213859471148784,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165927_cube.fits,82.50004,56.25,3461675.4470770257,-0.9206510841294766,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165928_cube.fits,82.50004,67.5,3456473.148072541,-0.9217643671904096,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165929_cube.fits,82.50004,78.75,3454338.9518882907,-0.9216423481807036,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165930_cube.fits,82.50004,90.0,3463852.6117288964,-0.9197627423766512,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165931_cube.fits,94.99986,0.0,3471816.9450847125,-0.9088292946065354,1241.2219
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165932_cube.fits,94.99986,11.25,3482426.2293568626,-0.9061005116878152,1241.2219
